Date,Realized_Ret,SvOLHC,SvOLHC_n10,sGARCH_norm_mu,sGARCH_norm_sigma,sGARCH_std_mu,sGARCH_std_sigma,sGARCH_std_skew,sGARCH_std_shape,sGARCH_sstd_mu,sGARCH_sstd_sigma,sGARCH_sstd_skew,sGARCH_sstd_shape,eGARCH_norm_mu,eGARCH_norm_sigma,eGARCH_std_mu,eGARCH_std_sigma,eGARCH_std_skew,eGARCH_std_shape,eGARCH_sstd_mu,eGARCH_sstd_sigma,eGARCH_sstd_skew,eGARCH_sstd_shape,gjrGARCH_norm_mu,gjrGARCH_norm_sigma,gjrGARCH_std_mu,gjrGARCH_std_sigma,gjrGARCH_std_skew,gjrGARCH_std_shape,gjrGARCH_sstd_mu,gjrGARCH_sstd_sigma,gjrGARCH_sstd_skew,gjrGARCH_sstd_shape,apARCH_norm_mu,apARCH_norm_sigma,apARCH_std_mu,apARCH_std_sigma,apARCH_std_skew,apARCH_std_shape,apARCH_sstd_mu,apARCH_sstd_sigma,apARCH_sstd_skew,apARCH_sstd_shape
12/17/2013,-0.310578407,0.551685057,0.537658446,0.060996907,0.713698047,0.061483447,0.722025057,0,6.47339029,0.053764,0.721582916,0.971656134,6.502166543,0.031044303,0.843660775,0.037484945,0.856910396,0,9.824913187,0.023598509,0.864991634,0.900621343,9.852744805,0.058526546,0.714092247,0.058214527,0.723403369,0,7.856654164,0.042362758,0.72607048,0.92488841,7.950870669,0.040396503,0.777095032,0.052576282,0.784488109,0,9.053095948,0.032024042,0.786633145,0.92146503,9.110824189
12/18/2013,1.651089253,0.700734345,0.550945361,0.097461927,0.680531425,0.095497923,0.722119756,0,6.364388764,0.09224097,0.721520259,0.972394509,6.397671844,0.043480654,0.870202491,0.058392724,0.886244575,0,9.402909847,0.049823487,0.893194885,0.905069896,9.419739987,0.057760021,0.699994282,0.073219578,0.706985941,0,7.686548773,0.066768512,0.707269288,0.924656944,7.778485561,0.064157582,0.784961258,0.077161138,0.801719838,0,8.405076649,0.07092202,0.798992437,0.921827175,8.473263849
12/19/2013,-0.058007045,0.70968546,0.570873475,0.036730276,0.719792554,0.024909723,0.732944095,0,6.176755196,0.015293096,0.732429065,0.978941493,6.204080211,0.030744505,0.675544846,0.027831582,0.677493694,0,8.73472423,0.010196587,0.678253067,0.915465258,8.75859042,0.056242754,0.664164902,0.040330995,0.668573827,0,7.349628092,0.01564139,0.668288119,0.931289865,7.43682584,0.023084294,0.705393234,0.028397056,0.728656089,0,7.666605216,-0.001288741,0.725451346,0.931592091,7.782421813
12/20/2013,0.480717149,0.711925229,0.590083156,0.082301604,0.717346819,0.089796843,0.728912884,0,6.220338856,0.086695662,0.728454671,0.981000203,6.246185696,0.044657977,0.682666187,0.057339186,0.685203387,0,8.966153167,0.048248073,0.684363251,0.916447501,9.029693759,0.063832922,0.631841041,0.07394368,0.632120026,0,7.439241443,0.06601662,0.630415719,0.934130664,7.539996849,0.06635653,0.666172579,0.077852118,0.686424653,0,7.852246825,0.068511597,0.675112082,0.934338294,7.965322017
12/23/2013,0.530400469,0.718740763,0.610807832,0.068133541,0.715400083,0.069424575,0.725666836,0,6.291519009,0.064524573,0.725181931,0.980634178,6.319019026,0.039135027,0.629219919,0.04663032,0.627521167,0,9.269714026,0.034854767,0.625597823,0.91327986,9.363237901,0.061712534,0.602470548,0.063524937,0.599766375,0,7.610321199,0.050612243,0.597732193,0.933278531,7.730623047,0.054116745,0.615129301,0.062340916,0.623154978,0,8.130409748,0.046777449,0.615543295,0.933416262,8.246416775
12/24/2013,0.291152826,0.715130593,0.631693544,0.075357094,0.714745759,0.072548719,0.727305516,0,6.153516457,0.067939153,0.726733803,0.982529983,6.178989785,0.051843529,0.584864396,0.056593185,0.577803132,0,8.273267368,0.046368901,0.574421968,0.933449307,8.338695391,0.069175313,0.588413645,0.06835314,0.585739134,0,7.138981182,0.056478319,0.58355694,0.942369247,7.220709436,0.067229513,0.582855958,0.065971641,0.58753884,0,7.009869855,0.059818989,0.584288126,0.953299964,7.065313158
12/26/2013,0.473426472,0.685581395,0.646371783,0.091220331,0.691655325,0.090385918,0.702730754,0,6.525247809,0.083340666,0.702423817,0.966227004,6.649401848,0.040452909,0.56125529,0.050496417,0.55348645,0,9.577048026,0.037681804,0.550578657,0.890032133,9.826686584,0.065071515,0.5694955,0.070907443,0.563207837,0,7.666603346,0.058182454,0.560161999,0.922737603,7.893494176,0.067229576,0.56333572,0.068929582,0.549508356,0,8.72792754,0.067508086,0.545608521,0.934161701,9.059962142
12/27/2013,-0.033664367,0.674422366,0.658452148,0.0904114,0.675992598,0.085706836,0.687183824,0,6.630510427,0.077158498,0.687061675,0.964094475,6.762780362,0.037931709,0.513535737,0.046312159,0.503279426,0,9.75488464,0.032165116,0.498772266,0.886406856,10.01458724,0.066132103,0.553715039,0.068682335,0.546358442,0,7.795098439,0.053932615,0.542784592,0.920126368,8.035169255,0.062951243,0.52426839,0.063203992,0.509264526,0,9.025794815,0.062094865,0.50559558,0.930455555,9.362007557
12/30/2013,-0.017922753,0.662244211,0.669487007,0.094169137,0.653689251,0.100487227,0.667776009,0,6.492354137,0.095540648,0.667539185,0.966347078,6.60779474,0.042629779,0.531815657,0.056724884,0.525090471,0,9.499833905,0.045290557,0.522578006,0.883075761,9.712056344,0.064832173,0.542337621,0.076736083,0.535083503,0,7.613888958,0.067562659,0.530802548,0.922157832,7.82160122,0.076581221,0.52919488,0.079789844,0.518947215,0,8.814054584,0.079918132,0.51179108,0.929006745,9.123189064
12/31/2013,0.39518351,0.636567679,0.67667171,0.092747603,0.635391932,0.098137139,0.652302003,0,6.348189202,0.093445771,0.651985202,0.969752896,6.445898887,0.039161777,0.546301139,0.05344952,0.543863506,0,9.186613651,0.040924544,0.543335903,0.882435166,9.367099919,0.063328266,0.532065453,0.074537311,0.525405782,0,7.43099728,0.06526589,0.520900621,0.925623741,7.613813525,0.082399764,0.53952307,0.083578928,0.534760967,0,8.628046028,0.071373729,0.522119138,0.921642425,8.948306699
1/2/2014,-0.890141028,0.657334806,0.687236685,0.089620371,0.624879233,0.085889326,0.640252776,0,6.46299043,0.078356958,0.639946481,0.966878293,6.568375205,0.034448931,0.509332798,0.044545326,0.50509495,0,9.316949328,0.028986589,0.50307144,0.879182895,9.486090887,0.064426693,0.522340018,0.068131075,0.514995728,0,7.539981207,0.054505777,0.510280623,0.922531193,7.725533417,0.04228579,0.488994466,0.06591766,0.485433716,0,8.763115473,0.041458564,0.478242513,0.915392841,9.052019718
1/3/2014,-0.033302852,0.398035951,0.656966845,0.10167655,0.692679398,0.126162723,0.703345401,0,6.426711416,0.126344174,0.700711609,0.970673607,6.525552594,0.060790491,0.684863711,0.082221218,0.693130491,0,9.445626004,0.076901695,0.693788058,0.894929083,9.663895158,0.067331924,0.721696295,0.094413887,0.738438816,0,7.58833675,0.093966316,0.733122372,0.928201641,7.789338219,0.104634232,0.660831629,0.109297239,0.670206394,0,8.979121114,0.109311764,0.668839425,0.943551413,9.138671286
1/6/2014,-0.251494061,0.415150292,0.627513328,0.091614114,0.66640246,0.096038826,0.681902866,0,6.241675069,0.091942536,0.680078146,0.973711328,6.323379657,0.039417592,0.69522293,0.05343329,0.707686789,0,9.084739129,0.041158208,0.711630422,0.885513572,9.28740954,0.062867519,0.679126203,0.073778801,0.690673484,0,7.365910454,0.064961726,0.686915162,0.929231616,7.5371656,0.062083743,0.66272744,0.087423434,0.679513777,0,7.844650497,0.065593822,0.669142565,0.929340938,8.937738999
1/7/2014,0.606335341,0.396571733,0.595977979,0.09155466,0.653621445,0.100954382,0.670602048,0,6.237870551,0.097953437,0.668764568,0.974507567,6.318833653,0.043818054,0.7418619,0.059425601,0.757531375,0,9.103143269,0.04936234,0.762113934,0.892013197,9.318224442,0.06178486,0.663329473,0.07664588,0.672919022,0,7.343094705,0.069765888,0.668831287,0.929791427,7.527449289,0.081610616,0.701356585,0.083377658,0.725217063,0,8.351969794,0.083415217,0.720960569,0.947498845,8.451748386
1/8/2014,-0.021222353,0.397767126,0.563880615,0.087493663,0.654377525,0.078449532,0.672320887,0,6.071174769,0.069921882,0.670536758,0.968529458,6.162144869,0.030065628,0.655294767,0.038462571,0.666404446,0,8.728289837,0.019727511,0.670908922,0.874651814,8.845075654,0.062710111,0.63047903,0.062473679,0.636505779,0,7.138680361,0.046108976,0.63283696,0.922039624,7.304344312,0.05986522,0.660204667,0.058369226,0.665215506,0,8.730897957,0.025898361,0.65673121,0.918888795,8.61214186
1/9/2014,0.034824057,0.442488996,0.536616455,0.089284534,0.634993303,0.0944834,0.654194985,0,6.089092995,0.089361421,0.652515417,0.968306734,6.180125822,0.0360336,0.666620913,0.050980375,0.678169081,0,8.772816544,0.036534579,0.683133187,0.875015565,8.901755111,0.060574142,0.605094574,0.072032498,0.607313171,0,7.155342657,0.06168642,0.603261609,0.921641735,7.318791384,0.074290462,0.652259577,0.076422855,0.648748891,0,9.592882382,0.075398724,0.651251377,0.934078271,8.954350278
1/10/2014,0.23040358,0.465195453,0.514577861,0.088397615,0.618578875,0.092169527,0.638822277,0,6.094182755,0.087133316,0.637268174,0.970554824,6.184049047,0.034473738,0.666319389,0.048845822,0.678887156,0,8.748353755,0.034154147,0.68433066,0.876444417,8.906045746,0.059827647,0.582933949,0.070098541,0.582518766,0,7.141288108,0.05943998,0.578336809,0.923501145,7.315350889,0.066513639,0.618398818,0.07391527,0.628115381,0,8.712204533,0.058092703,0.599808036,0.921438898,8.951048688
1/13/2014,-1.265594227,0.552496244,0.502385249,0.08879799,0.606376738,0.088648688,0.627007902,0,6.077190177,0.081821407,0.625376382,0.966881929,6.173504141,0.033979567,0.64531522,0.046420535,0.656001934,0,8.797356068,0.030495545,0.660560331,0.875569566,8.940129709,0.061258912,0.564489792,0.068280578,0.562124417,0,7.108992937,0.054973429,0.55756693,0.919423947,7.277857973,0.068327605,0.568122699,0.069312008,0.564871611,0,8.776188384,0.049710044,0.547114352,0.920709736,8.77378895
1/14/2014,1.075984662,0.568933126,0.493054141,0.090631195,0.745647763,0.124609362,0.754901983,0,6.139830952,0.126841624,0.74970844,0.961840779,6.251934231,0.047335532,0.867811966,0.074882831,0.890006006,0,8.987220379,0.068565317,0.900789102,0.871030945,9.146475647,0.054701869,0.877144931,0.089975136,0.907286495,0,7.162667313,0.092281762,0.906269708,0.913818278,7.345880335,0.103936879,0.75754871,0.10903199,0.774791017,0,8.747747554,0.133794514,0.762057479,0.915683242,8.985565968
1/15/2014,0.515288915,0.576027555,0.487000128,0.074702291,0.776752297,0.05746683,0.781715574,0,6.096498965,0.043753532,0.776898022,0.961819854,6.207945353,0.018177355,0.725859212,0.022991571,0.739559182,0,8.80014711,-0.000717071,0.746824587,0.866381527,8.921190301,0.053933529,0.810811594,0.046958709,0.832022852,0,7.088184323,0.022667422,0.832604099,0.912272625,7.262176672,-0.003434385,0.681149488,0.045624883,0.693930926,0,8.716745913,-0.001344436,0.691203686,0.913266934,8.692361368
1/16/2014,-0.134803378,0.547950383,0.476061686,0.081421666,0.746015514,0.077329631,0.753702347,0,6.180513224,0.066856294,0.750683752,0.958861644,6.301478854,0.026859174,0.662120373,0.037459716,0.669065546,0,8.930494684,0.017533189,0.672871242,0.86282596,9.030872028,0.056182493,0.753858395,0.059733832,0.765802772,0,7.170520548,0.041099566,0.767024815,0.908731107,7.337017521,0.061888014,0.630398488,0.061901471,0.629232449,0,8.810000206,0.02953576,0.628380133,0.907962731,9.047073013
1/17/2014,-0.390274583,0.551027834,0.491360874,0.086397431,0.712381004,0.095760552,0.721457406,0,6.210223042,0.09046854,0.718898201,0.96123126,6.331144678,0.033435501,0.68807351,0.050328643,0.696812519,0,8.939898191,0.035601814,0.700988193,0.864627961,9.083678139,0.056229197,0.713523272,0.071189739,0.719575306,0,7.186336062,0.060742275,0.719273819,0.910814614,7.374442964,0.061979843,0.644406243,0.079187737,0.659110681,0,8.857959366,0.065337817,0.645607772,0.910234171,9.110307765
1/21/2014,0.27698592,0.57785174,0.507631019,0.088369759,0.69906052,0.102802412,0.710651765,0,6.186027638,0.099352576,0.707885324,0.961541346,6.310365561,0.037296074,0.7550876,0.05613052,0.767944205,0,9.038067615,0.044292845,0.774456023,0.868607228,9.227312723,0.056466184,0.711256521,0.075615093,0.719410284,0,7.172312199,0.068328246,0.718152528,0.911344998,7.373185956,0.081758523,0.716132021,0.086463123,0.740362975,0,8.643804619,0.085973939,0.734756362,0.930777286,8.894069894
1/22/2014,0.057473447,0.570766362,0.525050482,0.082138271,0.674138568,0.083032523,0.686584561,0,6.189745554,0.074709959,0.684163275,0.960704804,6.315944602,0.028888822,0.7189056,0.041694267,0.729949043,0,8.982224801,0.024415252,0.735840179,0.866841957,9.168701013,0.055327036,0.671796622,0.063087781,0.67436656,0,7.157663415,0.047517902,0.673046714,0.910143043,7.35897523,0.041760904,0.655359121,0.079583653,0.642350788,0,7.852336588,0.045017953,0.656088661,0.9155768,8.981700264
1/23/2014,-0.892931134,0.626358409,0.54790961,0.082311206,0.650803373,0.087754998,0.667698059,0,5.926200551,0.080560686,0.665264173,0.960231867,6.045919301,0.029683234,0.704701319,0.045160218,0.717069203,0,8.51040503,0.027892116,0.723605344,0.86402165,8.607471969,0.053981021,0.639517334,0.065911955,0.639784941,0,6.864262762,0.052155564,0.638420279,0.909077138,7.023921,0.050673578,0.606459067,0.074746215,0.629720653,0,8.371724941,0.081509462,0.629841271,0.945942717,9.668346436
1/24/2014,-2.109646461,0.653589916,0.569019702,0.090550999,0.707761062,0.11530631,0.722001978,0,6.032055727,0.115062552,0.718311289,0.961284192,6.138294707,0.036958635,0.844845305,0.061670728,0.866017945,0,8.652382534,0.052449307,0.876979521,0.866988855,8.769425568,0.054056062,0.777656398,0.08259125,0.796942408,0,7.014097863,0.080693426,0.796657008,0.910374777,7.170408541,0.084549826,0.738548272,0.120875021,0.755595639,0,8.610551798,0.097925899,0.752225254,0.907149553,9.194781576
1/27/2014,-0.488823292,0.716835521,0.594183709,0.078579713,0.981293274,0.1434379,0.984993258,0,5.835766749,0.15331199,0.977583748,0.953854568,5.964364452,0.025710023,1.216097527,0.071076277,1.252796017,0,8.632521059,0.071388028,1.27923532,0.859516111,8.782007046,0.031970028,1.352491048,0.092916162,1.420970127,0,6.901963132,0.107363099,1.436380968,0.902397103,7.094955573,0.19344223,0.967208366,0.166415135,0.879034641,0,7.402399049,0.172040857,1.060670448,0.897069495,8.890659331
1/28/2014,0.612190851,0.673504289,0.606284513,0.073399889,0.910147932,0.085733978,0.717283995,0,6.335152195,0.089924691,0.915873479,0.956388499,6.078306299,0.022313706,1.235713116,0.04556329,1.272672002,0,8.735010228,0.032924602,1.304769139,0.861719648,8.924982799,0.04168415,1.235654874,0.066564295,1.292143799,0,6.970733194,0.059549777,1.313995117,0.904074802,7.179242684,0.082095472,1.083552754,0.07540778,1.131765952,0,8.408899544,0.0713694,1.138096222,0.899491726,8.71249679
1/29/2014,-1.026167639,0.694219688,0.61881317,0.076696311,0.857837788,0.05820221,0.714709589,0,6.428255367,0.055500984,0.865304809,0.95166615,6.132890179,0.021780841,1.109936771,0.031514658,1.134802751,0,8.838070429,0.009899162,1.16492685,0.858917977,8.994332455,0.052379013,1.111089965,0.053735685,1.149864877,0,7.016345136,0.031406984,1.173813074,0.900137945,7.209522192,0.011232721,0.960212809,0.059717831,0.985113294,0,8.445591293,0.011380609,1.006145094,0.89605975,8.767809059
1/30/2014,1.120404951,0.728477279,0.634058142,0.064528994,0.714138394,0.098426406,0.719280559,0,6.415888793,0.103659999,0.877528823,0.953360593,6.116450784,0.017743578,1.223932438,0.047612549,1.252172959,0,8.680564297,0.038908326,1.284796963,0.86253031,8.836480825,0.031348223,1.153684552,0.067623889,1.19165058,0,6.96738669,0.067643452,1.210134792,0.903497256,7.151715288,0.070125103,1.087499859,0.094721003,1.130343057,0,8.556230694,0.095251777,1.140723693,0.896251805,8.626778651
1/31/2014,-0.64863037,0.790430788,0.658306183,0.073865793,0.879668453,0.053368785,0.883100885,0,6.014353658,0.022884591,0.721160178,0.9553065,6.503576579,0.020914909,1.047367654,0.024466783,1.062574275,0,8.693688898,-0.002189962,1.092678878,0.857308709,8.804424041,0.056737868,1.046874077,0.046851276,1.073573993,0,6.923018138,0.016581942,1.093872515,0.898402832,7.109274769,-0.01069826,0.970023774,-0.010733863,0.995218279,0,8.623315309,-0.015443021,1.01881791,0.895689131,7.973357896
2/3/2014,-2.309663229,0.889703441,0.692173743,0.069963419,0.71504449,0.104176172,0.851754828,0,6.074779111,0.101624131,0.848522819,0.947618756,6.220500233,0.025279962,1.114671418,0.050830873,1.129335977,0,8.821691862,0.039622002,1.159271016,0.858566311,8.943286868,0.04110386,1.020442516,0.071147384,1.038766162,0,7.017619407,0.065848095,1.054092659,0.897889371,7.210531645,0.077178822,1.053858991,0.085430563,1.077877381,0,8.207727931,0.080401958,1.087865748,0.896392016,8.36030775
2/4/2014,0.761207991,0.870272418,0.721415811,0.063642244,1.120645216,0.146741901,1.119218765,0,5.950978425,0.163465409,1.109777334,0.938449688,6.12990614,0.021867746,1.468320442,0.070515179,1.497629754,0,9.010455983,0.075106012,1.538477238,0.853556949,9.100329995,0.013202313,1.563889973,0.085372728,1.625588014,0,7.072168011,0.106542944,1.649143598,0.889600702,7.276820678,0.129595332,1.381006824,0.126314974,1.415027902,0,7.96086903,0.160689443,1.449530495,0.892883674,8.151436471
2/5/2014,-0.203031859,0.911825038,0.755521679,0.074903562,1.034270268,0.061493799,1.029559042,0,6.022095737,0.040204099,1.023988786,0.932754766,6.188884979,0.019538481,1.295739113,0.027265931,1.313941728,0,9.110606236,0.00394028,1.35383227,0.851333453,9.164385951,0.052564948,1.394830018,0.050276319,1.434488324,0,7.147592454,0.022518545,1.463398261,0.885381102,7.335835161,0.032905684,1.22621093,0.056095163,1.222758721,0,8.01240352,0.005673536,1.267906644,0.888807638,8.206073275
2/6/2014,1.236303253,0.882598625,0.7811457,0.071357369,0.945216265,0.088674696,0.942701171,0,5.867271452,0.079652449,0.939560806,0.93599326,6.024966824,0.020022348,1.267188222,0.04091989,1.282806997,0,8.796395211,0.024927317,1.322407571,0.852831855,8.89142248,0.039563023,1.255349907,0.061195575,1.28197191,0,6.981733277,0.048332362,1.310917409,0.888511508,7.170530138,0.049245323,1.163077382,0.078446897,1.166393209,0,7.824492649,0.05985358,1.186211307,0.892492462,8.029114939
2/7/2014,1.321421292,0.86221704,0.802008413,0.039774073,0.731591924,0.044059317,0.947408645,0,6.058927892,0.017648273,0.946868349,0.933986734,6.242334494,0.017130563,1.067993442,0.01862928,1.0695517,0,8.979603034,-0.009321073,1.104714296,0.849087175,9.058935341,0.056780237,1.132091567,0.042501899,1.147390017,0,7.147125626,0.00745123,1.178058363,0.884238593,7.342108528,0.071987341,1.028751099,0.043410074,1.021477533,0,8.17260305,-0.02262542,1.048512246,0.88540862,8.378303328
2/10/2014,0.156803466,0.802002241,0.810525085,0.077198158,0.975289361,0.046803859,0.982463208,0,5.96984196,0.01881751,0.98697981,0.931228668,6.155392004,0.024463381,0.87923805,0.023617158,0.871561026,0,8.669131093,-0.0060018,0.902647217,0.845097067,8.678100259,0.061041841,1.027320632,0.044967331,1.039272661,0,7.013771206,0.006971311,1.072581419,0.878381253,7.154563085,0.021949441,0.911201212,0.005552593,0.903755418,0,8.622273545,-0.039484593,0.957837949,0.87581923,7.512778513
2/11/2014,1.100135695,0.816964868,0.824871143,0.072198083,0.890560587,0.078880989,0.89792687,0,5.980654118,0.0648649,0.904021649,0.930263932,6.15765616,0.019657507,0.844722007,0.035996931,0.831940273,0,8.702533059,0.015393723,0.860028527,0.844650704,8.707050362,0.043541796,0.931620064,0.056490609,0.934594212,0,7.024995098,0.036571267,0.96612277,0.878802583,7.165092097,0.075477188,0.81218091,0.069247697,0.777580865,0,8.606686761,0.033742884,0.816280921,0.873745111,9.01976912
2/12/2014,-0.026930402,0.802356142,0.835684788,0.051044642,0.734893178,0.055315402,0.898770762,0,6.134113484,0.029452507,0.905545943,0.929555002,6.329880288,0.024597652,0.708845701,0.027358914,0.690630616,0,8.91461605,-0.000883042,0.713767356,0.843622291,8.960233438,0.059628413,0.857085362,0.04899869,0.857358979,0,7.18233311,0.01376513,0.886526716,0.87723253,7.331430333,-0.011893936,0.738273875,0.032835725,0.718917341,0,8.861105937,-0.01430017,0.744850117,0.871167302,8.840198215
2/13/2014,0.579324136,0.808033513,0.843640411,0.071916848,0.825759421,0.084317506,0.832685619,0,6.145247379,0.07334734,0.838780656,0.931930117,6.34178505,0.019634531,0.712343512,0.038387365,0.692434446,0,8.893268753,0.020325413,0.713174026,0.846305301,8.999750848,0.041213502,0.78817218,0.05856627,0.781404135,0,7.177399206,0.042347921,0.8063955,0.880251215,7.362551477,0.077313635,0.741333155,0.064435404,0.70547318,0,8.656807472,0.042556871,0.692855989,0.875261335,9.181681783
2/14/2014,0.479766271,0.766886047,0.841285937,0.055879373,0.731145156,0.069866018,0.795298725,0,6.22191054,0.051062614,0.801330663,0.929834036,6.423729437,0.023255631,0.64212116,0.033563652,0.619592686,0,9.01213127,0.010313847,0.637654917,0.843545052,9.114699053,0.052612977,0.730948635,0.055156732,0.720404392,0,7.248149726,0.029029655,0.742302404,0.878024513,7.43287613,0.061747107,0.644033263,0.060617783,0.618019444,0,8.870931142,0.015936958,0.632787408,0.875239228,9.197097499
2/18/2014,0.115780074,0.642174587,0.816533052,0.059989537,0.729730174,0.076773301,0.762478623,0,6.122107906,0.058491809,0.768181705,0.927697332,6.336209932,0.0251833,0.587163031,0.037446968,0.562141325,0,9.012333681,0.014370141,0.576605254,0.838423593,9.091937093,0.054383761,0.683136066,0.059982063,0.671113886,0,7.160643755,0.034592476,0.68941043,0.874795763,7.356565207,0.062328128,0.581139039,0.062664791,0.560456237,0,8.959891915,0.038808909,0.576018887,0.883426142,9.245962978
2/19/2014,-0.654585647,0.678041272,0.797309937,0.075430195,0.714167773,0.083858801,0.724885327,0,6.024327353,0.070769622,0.729043144,0.931303152,6.227057748,0.022286923,0.580389024,0.040104408,0.556047636,0,8.764591888,0.020006924,0.568530867,0.842726507,8.87603635,0.046413413,0.643165666,0.061158878,0.629203918,0,7.026235358,0.042065528,0.642488537,0.879015719,7.225550349,0.086540085,0.563780932,0.067545699,0.511741969,0,8.138127417,0.038617338,0.532832594,0.879378744,8.273529391
2/20/2014,0.60133259,0.658932064,0.77202064,0.06550017,0.72703552,0.099247431,0.728743339,0,6.557403469,0.095852213,0.73792608,0.930393355,6.355850669,0.01491786,0.699818469,0.042864644,0.68829411,0,9.094346096,0.029907194,0.700484181,0.841601772,9.152337929,0.028475239,0.721533256,0.061707161,0.723999376,0,7.191421819,0.055336159,0.7295989,0.87807949,7.374083927,0.056909275,0.66718955,0.076351745,0.654405593,0,8.830599153,0.073152505,0.668631077,0.87807713,9.082506076
2/21/2014,-0.192055075,0.651965835,0.748957361,0.059489278,0.725819811,0.060588857,0.727547446,0,6.548298231,0.055137108,0.724966088,0.926713688,6.327439999,0.025808006,0.626658886,0.036224112,0.613049834,0,9.143363766,0.012318542,0.623028029,0.836749827,9.168756623,0.057754911,0.678795479,0.060174022,0.677876872,0,7.15708221,0.032762196,0.682355876,0.873553237,7.335457892,0.048810216,0.61236331,0.060206531,0.593793858,0,8.683518479,0.021984934,0.614616006,0.87497529,8.904286491
2/24/2014,0.616746348,0.689793239,0.731714981,0.062274012,0.724389179,0.084580169,0.727406365,0,6.418799334,0.079234686,0.702713801,0.927782775,6.067794493,0.019025413,0.665408271,0.041356294,0.656982512,0,8.781534615,0.023212482,0.667055224,0.840410346,8.79822318,0.038757497,0.658066156,0.061506622,0.657671718,0,6.903683854,0.046098483,0.658515488,0.875424818,7.042004916,0.07109902,0.64927304,0.048969866,0.676228842,0,7.098194998,0.052529653,0.640431945,0.866721779,8.73706791
2/25/2014,-0.134859596,0.705627323,0.722077489,0.056919475,0.723033007,0.057237902,0.724892063,0,6.513776671,0.050744233,0.702388413,0.926241299,6.157484149,0.024640491,0.595091474,0.03467566,0.583922469,0,8.914421553,0.010672141,0.591193141,0.83856746,8.960636996,0.055563086,0.629088909,0.057270234,0.626211372,0,7.005157201,0.02963533,0.625999795,0.873927135,7.156967662,0.08159104,0.617303696,0.06025238,0.581569196,0,8.626045559,0.012589208,0.589281435,0.871316576,9.356671989
2/26/2014,0.002167857,0.687150911,0.709096093,0.062542292,0.720760432,0.0835029,0.721006886,0,6.579386547,0.075219395,0.720498629,0.940494598,6.698969297,0.020315199,0.626800999,0.041755529,0.618231878,0,8.970736795,0.024105895,0.624350708,0.840005192,9.050883871,0.04058377,0.613478249,0.061891647,0.609693697,0,7.032914765,0.046308024,0.605968417,0.875485125,7.19834692,0.087087993,0.658237607,0.075516192,0.623123142,0,9.137031501,0.049559256,0.613638065,0.866934597,8.93731896
2/27/2014,0.493587887,0.686616878,0.697522167,0.062012901,0.718452535,0.079434476,0.717663027,0,6.586274123,0.069715185,0.71716194,0.939807227,6.707792451,0.021253712,0.636672457,0.040855198,0.631423391,0,8.952857322,0.021922059,0.637150684,0.838707667,9.009358285,0.043782887,0.592412812,0.061634318,0.587907376,0,6.973435161,0.043668667,0.582849059,0.874858426,7.136613813,0.076462707,0.628051746,0.078697323,0.644415457,0,7.389598438,0.044377889,0.602035683,0.868835594,8.865198087
2/28/2014,0.277887161,0.698952988,0.686614115,0.058324728,0.716745853,0.062226256,0.715162332,0,6.634242383,0.047796155,0.714619779,0.939805168,6.760154844,0.024194472,0.581983226,0.036274721,0.574875887,0,8.980126918,0.013905907,0.578071478,0.838799538,9.075524682,0.053471213,0.576413823,0.058502529,0.571141078,0,7.023619244,0.033454559,0.565405494,0.875139556,7.205720421,0.061742637,0.571841188,0.062407804,0.564465712,0,8.692979791,0.01961534,0.552916887,0.87022899,8.699532296
3/3/2014,-0.740588188,0.739091632,0.683834673,0.060450734,0.714473154,0.070534598,0.711379566,0,6.69740876,0.058292098,0.710783602,0.938931574,6.827275103,0.023701376,0.557596213,0.039222994,0.549819807,0,9.031182382,0.018469677,0.550542841,0.837231141,9.118590034,0.049935465,0.562437361,0.060781594,0.55604026,0,7.072224963,0.039056914,0.549439828,0.873637448,7.250470433,0.078244492,0.5244332,0.067076095,0.519406996,0,8.522242767,0.059519432,0.512262766,0.88446915,8.905020577
3/4/2014,1.515229385,0.772003968,0.696817611,0.066397448,0.685224487,0.104675873,0.711161404,0,6.840778441,0.102995862,0.710369521,0.939250066,6.973245959,0.016883507,0.692921071,0.047132753,0.692868323,0,9.374126442,0.034721243,0.69689495,0.837042141,9.444302769,0.028780238,0.6925946,0.064889847,0.700031633,0,7.326706731,0.059506365,0.693325788,0.873412344,7.484305393,0.083059552,0.651351224,0.088397556,0.665280519,0,8.843458214,0.0811532,0.658823319,0.867693261,9.150710078
3/5/2014,-0.005336578,0.722653566,0.70127884,0.045063642,0.719012952,0.021616085,0.716272831,0,6.897261614,-0.000981763,0.715799966,0.943966773,7.025202434,0.022937542,0.523063328,0.02097182,0.512962918,0,9.441478787,-0.007913953,0.512605586,0.846012055,9.586627337,0.067274152,0.659525281,0.047703987,0.663103799,0,7.420519882,0.010215549,0.657105044,0.882638155,7.614809836,0.069608898,0.607186796,0.071682266,0.626941947,0,8.580949368,-0.037734917,0.606502034,0.876893779,9.272154503
